id,organ,col
F100062418,한국농어촌공사,6
F100062413,한국농어촌공사,6
F100021905,서울특별시 구로구,5
F100059469,거제해양관광개발공사,3
F100061503,대전광역시도시철도공사,3
F100018221,행정중심복합도시건설청,3
F100025103,부산광역시 기장군,5
F100051690,경상북도,9
F100019429,행정안전부,7
F100001741,외교부,10
F100034527,울산광역시,6
F100038215,경기도 여주시,8
F100003043,병무청,8
F100050322,경상북도 영천시,5
F100040823,강원도 인제군,13
F100006462,중소벤처기업부,3
F100049675,전라남도 여수시,9
F100051632,경상북도 포항시,11
F100042213,충청북도,9
F100036630,경기도 광주시,11
F100063595,한국산림복지진흥원,8
F100053007,경상남도 고성군,31
F100053684,경상남도 고성군,27
F100063440,양산시시설관리공단,6
F100050591,경상북도 울진군,15
F100053543,경상남도 고성군,21
F100050569,경상북도 울진군,25
F100053124,경상남도 고성군,25
F100050879,경상북도 울진군,20
F100053826,경상남도 고성군,45
F100050468,경상북도 상주시,16
F100050910,경상북도 영덕군,13
F100050729,경상북도 영덕군,19
F100051083,경상북도 영덕군,28
F100050739,경상북도 영덕군,20
F100050940,경상북도 영덕군,22
F100028470,인천광역시 남동구,6
F100054324,경상남도 거창군,8
F100004340,교육부 국립특수교육원,9
F100004316,교육부 국립특수교육원,6
F100049681,전라남도 함평군,6
F100062384,한국농어촌공사,3
F100008996,한국전기안전공사,5
F100037734,경기도 여주시,17
F100008995,한국전기안전공사,4
F100055656,제주특별자치도,5
F100008997,한국전기안전공사,5
F100021437,서울특별시 동대문구,15
F100051137,경상북도 영주시,20
F100063466,한국산림복지진흥원,39
F100040730,강원도 정선군,21
F100057474,강원도교육청,4
F100057472,강원도교육청,4
F100057473,강원도교육청,5
F100040897,강원도 태백시,6
F100008880,한국남부발전(주),34
F100008886,한국남부발전(주),34
F100006204,여성가족부,5
F100049611,전라남도 무안군,4
F100049438,전라남도 무안군,5
F100049626,전라남도 무안군,5
F100012812,한국장애인고용공단,716
F100045112,전라북도 군산시,42
F100016788,국토교통부,16
F100016787,국토교통부,16
F100016786,국토교통부,16
F100016785,국토교통부,16
F100016784,국토교통부,16
F100035034,경기도 이천시,8
F100051608,경상북도 구미시,18
F100001179,국세청,29
F100012548,한국장애인고용공단,2
F100027729,인천광역시 남동구,15
F100016798,국토교통부,12
F100016799,국토교통부,12
F100016800,국토교통부,12
F100016801,국토교통부,12
F100016802,국토교통부,12
F100016803,국토교통부,12
F100033280,대전광역시,5
F100033286,대전광역시,6
F100033287,대전광역시,6
F100033288,대전광역시,6
F100033289,대전광역시,7
F100033290,대전광역시,10
F100049537,전라남도 순천시,8
F100038516,경기도 이천시,15
F100038519,경기도 이천시,8
F100050231,경상북도 영천시,4
F100038588,경기도 이천시,8
F100019403,행정안전부,8
F100021487,서울특별시 강북구,6
F100038521,경기도 이천시,13
F100042616,충청북도,3
F100042620,충청북도,4
F100042622,충청북도,10
F100042624,충청북도,5
F100038619,경기도 시흥시,10
F100043959,충청남도 당진시,27
F100040495,강원도 고성군,27
F100040531,강원도 고성군,24
F100021227,서울특별시 중구,13
F100057475,강원도교육청,8
F100057476,강원도교육청,5
F100057477,강원도교육청,5
F100057695,경상북도교육청 경상북도군위교육지원청,26
F100038918,경기도 포천시,6
F100038919,경기도 포천시,12
F100042122,충청북도 증평군,18
F100042179,충청북도 증평군,24
F100053037,경상남도 창원시,16
F100053066,경상남도 창원시,25
F100009605,한국수력원자력(주),6
F100016683,국토교통부,6
F100016685,국토교통부,6
F100016687,국토교통부,6
F100053086,경상남도 창원시,14
F100053186,경상남도 창원시,19
F100005536,한국보건의료인국가시험원,9
F100051773,경상북도 구미시,4
F100051768,경상북도 구미시,3
F100051771,경상북도 구미시,2
F100051775,경상북도 구미시,5
F100051787,경상북도 구미시,3
F100051784,경상북도 구미시,4
F100061052,여수광양항만공사,6
F100019289,행정안전부,36
F100018786,한국방송통신전파진흥원,8
F100062345,한국국제협력단,5
F100040696,강원도,7
F100040693,강원도,13
F100040692,강원도,10
F100040688,강원도,7
F100040684,강원도,9
F100016311,한국도로공사,26
F100040686,강원도,13
F100047558,전라남도 순천시,6
F100025181,부산광역시 남구,3
F100047563,전라남도 순천시,6
F100045837,전라북도 김제시,19
F100055754,제주특별자치도 서귀포시,5
F100055534,제주특별자치도 서귀포시,6
F100056229,제주특별자치도 서귀포시,9
F100056204,제주특별자치도 서귀포시,5
F100041952,충청북도,11
F100042209,충청북도,18
F100042945,충청북도,8
F100016314,한국도로공사,3
F100050124,경상북도 구미시,6
F100047587,전라남도 순천시,5
F100047585,전라남도 순천시,17
F100008915,한국남부발전(주),34
F100006698,중소벤처기업진흥공단,11
F100048185,전라남도 무안군,27
F100051112,경상북도 상주시,27
F100051243,경상북도 상주시,18
F100036880,경기도 여주시,14
F100050769,경상북도 상주시,19
F100050763,경상북도 상주시,15
F100050945,경상북도 상주시,23
F100050418,경상북도 상주시,16
F100051158,경상북도 상주시,24
F100050434,경상북도 상주시,31
F100050819,경상북도 상주시,12
F100050787,경상북도 칠곡군,11
F100050815,경상북도 영주시,12
F100033154,대전광역시 서구,6
F100033156,대전광역시 서구,6
F100043503,충청남도 당진시,14
F100009579,한국수력원자력(주),11
F100062397,한국농어촌공사,5
F100006179,여성가족부,17
F100056511,제주특별자치도 서귀포시,9
F100014278,한국도로공사,9
F100028851,인천광역시 연수구,5
F100021728,서울특별시 영등포구,15
F100021730,서울특별시 영등포구,16
F100050239,경상북도 영천시,6
F100021058,서울특별시,4
F100034297,울산광역시 동구,5
F100059244,한국농어촌공사,26
F100059253,한국농어촌공사,26
F100059257,한국농어촌공사,26
F100059252,한국농어촌공사,26
F100059254,한국농어촌공사,26
F100059255,한국농어촌공사,26
F100011695,한국환경공단,17
F100011697,한국환경공단,11
F100040697,강원도,10
F100029844,인천광역시연수구시설안전관리공단,22
F100022777,부산광역시 북구,3
F100057530,전라남도교육청,25
F100057529,전라남도교육청,26
F100018780,한국방송통신전파진흥원,13
F100001666,관세청,110
F100049100,전라남도 무안군,6
F100001553,국세청,6
F100021940,서울특별시 금천구,3
F100018814,한국원자력연구원,19
F100034431,울산광역시,3
F100005959,문화체육관광부,15
F100018993,과학기술정보통신부 우정사업본부,6
F100021663,서울특별시 송파구,10
F100019322,행정안전부,15
F100029847,인천광역시 서구,8
F100016681,한국철도공사,5
F100038161,경기도 이천시,7
F100016081,한국철도공사,5
F100016083,한국철도공사,7
F100016082,한국철도공사,7
F100016084,한국철도공사,2
F100040033,강원도 철원군,26
F100016503,한국철도공사,17
F100016506,한국철도공사,17
F100016085,한국철도공사,14
F100003698,경찰청,5
F100038186,경기도 이천시,36
F100029854,인천광역시 서구,6
F100018131,소방청,19
F100016815,국토교통부,8
F100038261,경기도 양주시,5
F100047597,전라남도 순천시,2
F100030959,광주광역시 북구,7
F100013052,해양경찰청,15
F100051440,경상북도 안동시,5
F100018324,한국원자력연구원,16
F100009720,한국동서발전(주),4
F100034795,경기도 구리시,13
F100034802,경기도 구리시,11
F100034785,경기도 구리시,8
F100028359,인천광역시 중구,27
F100013259,농림축산식품부 농림축산검역본부,39
F100028372,인천광역시 중구,24
F100059271,한국법제연구원,6
F100028417,인천광역시 중구,45
F100034790,경기도 구리시,7
F100034769,경기도 구리시,34
F100059256,한국농어촌공사,26
F100062380,한국농어촌공사,11
F100033080,대전광역시,4
F100021639,서울특별시 송파구,6
F100055500,제주특별자치도 서귀포시,7
F100002277,한국법무보호복지공단,8
F100061175,대전광역시도시철도공사,7
F100061173,대전광역시도시철도공사,4
F100025041,부산광역시 남구,3
F100036499,경기도 파주시,15
F100025210,부산광역시 남구,4
F100024009,부산광역시 남구,8
F100016828,국토교통부,19
F100025229,부산광역시 기장군,6
F100025264,부산광역시 기장군,6
F100025253,부산광역시 기장군,6
F100008951,한국무역보험공사,5
F100008445,한국무역보험공사,2
F100006660,중소벤처기업진흥공단,5
F100007045,중소벤처기업진흥공단,5
F100007077,중소벤처기업진흥공단,30
F100006681,중소벤처기업진흥공단,8
F100006679,중소벤처기업진흥공단,8
F100015153,국토교통과학기술진흥원,6
F100028727,인천광역시 남동구,6
F100012853,한국산업안전보건공단,35
F100058380,신용보증기금,7
F100059116,신용보증기금,8
F100061240,신용보증기금,13
F100028831,인천광역시 연수구,4
F100061242,신용보증기금,4
F100060150,한국임업진흥원,8
F100005929,문화체육관광부 한국정책방송원,18
F100005922,문화체육관광부 한국정책방송원,18
F100005935,문화체육관광부 한국정책방송원,18
F100005915,문화체육관광부 한국정책방송원,18
F100005954,문화체육관광부 한국정책방송원,13
F100005947,문화체육관광부 한국정책방송원,12
F100016771,국토교통부,3
F100016772,국토교통부,3
F100016773,국토교통부,3
F100016774,국토교통부,3
F100016775,국토교통부,3
F100062412,한국농어촌공사,6
F100044364,충청남도 홍성군,5
F100049632,전라남도 무안군,10
F100035167,경기도 포천시,9
F100005544,국민건강보험공단,7
F100063674,한국재정정보원,3
F100063680,신용보증기금,10
F100049071,전라남도,9
F100049072,전라남도,8
F100049703,전라남도 순천시,7
F100061843,사립학교교직원연금공단,3
F100021991,서울특별시 성북구,17
F100020960,서울특별시 강동구,77
F100009743,한전KDN(주),4
F100020635,서울특별시 성동구,13
F100061687,사립학교교직원연금공단,4
F100049696,전라남도 신안군,5
F100047881,전라남도 해남군,16
F100049695,전라남도 무안군,7
F100021943,서울특별시 금천구,13
F100021944,서울특별시 금천구,14
F100003618,경찰청 인천광역시경찰청,11
F100011978,한국환경공단,3
F100042243,충청북도 제천시,8
F100013333,농림축산식품부 국립종자원,6
F100027100,대구광역시 남구,3
F100060182,의왕도시공사,8
F100063676,한국재정정보원,3
F100020484,서울특별시 금천구,19
F100063678,한국재정정보원,3
F100063612,양산시시설관리공단,7
F100034534,울주군시설관리공단,5
F100021955,서울특별시 성북구,7
F100038991,경기도 김포시,7
F100042103,충청북도 단양군,20
F100047641,전라남도 영광군,12
F100049221,전라남도 장흥군,6
F100012804,한국장애인고용공단,122
F100021934,서울특별시 동작구,11
F100034751,경기도 구리시,9
F100024528,부산광역시 동구,4
F100021983,서울특별시 성북구,10
F100021984,서울특별시 성북구,6
F100061677,사립학교교직원연금공단,2
F100058005,한국소비자원,19
F100058006,한국소비자원,19
F100058004,한국소비자원,19
F100057985,한국소비자원,12
F100057989,한국소비자원,13
F100045734,전라북도 진안군,16
F100007615,한국수력원자력(주),6
F100050236,경상북도 영천시,5
F100040874,강원도 홍천군,7
F100009492,한국수력원자력(주),4
F100009489,한국수력원자력(주),4
F100018224,행정중심복합도시건설청,4
F100035833,경기도 동두천시,39
F100028054,인천광역시 연수구,14
F100044025,충청남도 금산군,14
F100049656,전라남도 해남군,4
F100003589,경찰청,11
F100051642,경상북도 영천시,4
F100003078,경찰청,13
F100003587,경찰청,11
F100001543,국세청,14
F100001499,국세청,13
F100001504,국세청,13
F100001498,국세청,13
F100051745,경상북도 구미시,23
F100039618,강원도,4
F100007073,중소벤처기업진흥공단,4
F100050228,경상북도 영천시,5
F100050119,경상북도 포항시,6
F100007072,중소벤처기업진흥공단,7
F100020640,서울특별시 금천구,13
F100020843,서울특별시 금천구,27
F100006347,산림청 산림교육원,5
F100051739,경상북도 포항시,7
F100006348,산림청 산림교육원,5
F100051737,경상북도 포항시,18
F100028702,인천광역시 계양구,17
